Make,Fuel_Type,Model,Variant,Unnamed: 0,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Doors,Gears,Power,Torque,Tripmeter,Seating_Capacity,Wheels_Size,12v_Power_Outlet,Number_of_Airbags,Compression_Ratio,USB_Ports
Mahindra,Diesel,Xuv500,W3,686,1230924,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Mahindra,Electric,E Verito,D4,687,1293214,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Mahindra,Electric,E Verito,D2,688,1267208,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
Mahindra,Electric,E Verito,D6,689,1303241,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Tata,Diesel,Hexa,Xm Plus 4X2,690,1639374,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Hexa,Xt 4X4,691,1929417,0.0,0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
Tata,Diesel,Hexa,Xta 4X2,692,1912593,4.0,4.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
Tata,Diesel,Hexa,Xt 4X2,693,1796458,4.0,4.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
Tata,Diesel,Hexa,Xe 4X2,694,1371864,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Hexa,Xm 4X2,695,1531377,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Tata,Diesel,Hexa,Xma 4X2,696,1655587,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 Gx 7 Str,697,1605000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 Vx 7 Str,698,1927000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 Gx 8 Str,699,1610000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 Vx 8 Str,700,1932000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 Zx 7 Str,701,2113000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Innova Crysta,2.7 Gx At 8 Str,702,1620000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Innova Crysta,2.7 Gx At 7 Str,703,1615000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Innova Crysta,2.7 Zx At 7 Str,704,2103000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Innova Crysta,2.7 Vx 7 Str,705,1807000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0
Toyota,Petrol,Innova Crysta,2.7 Gx Mt 7 Str,706,1493000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Innova Crysta,2.7 Gx Mt 8 Str,707,1498000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Innova Crysta,Touring Sport 2.4 Vx 7 Str,708,2097000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,3.0,0.0,0.0
Toyota,Petrol,Innova Crysta,Touring Sport 2.7 Vx 7 Str,709,1892000,4.0,4.0,5.0,5.0,0.0,0.0,2.0,7.0,0.0,2.0,3.0,0.0,0.0
Toyota,Petrol,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,710,2171000,4.0,4.0,5.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 G Plus 7 Str,711,1592000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0
Toyota,Diesel,Innova Crysta,2.4 G Plus 8 Str,712,1587000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Limited At,713,1996000,6.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Sport,714,1560000,6.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Limited (O) At,715,2055000,6.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Sport,716,1661000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Longitude,717,1803000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Longitude (O),718,1888000,6.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited,719,1973000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited (O),720,2022000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited 4X4,721,2151000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited (O) 4X4,722,2199000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Limited Plus At Petrol,723,2167000,6.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited Plus 4X2 Diesel,724,2133000,6.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited Plus 4X4 Diesel,725,2311000,6.0,4.0,5.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Sport Plus,726,1699000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Sport Plus,727,1599000,6.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Longitude (O) At,728,1900000,6.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Petrol,Compass,1.4 Limited (O) At Petrol Black Pack,729,2070000,6.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited (O) Black Pack,730,2036300,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited (O) 4X4 Black Pack,731,2214000,6.0,4.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Limited Plus 4X4 At,732,2499000,6.0,4.0,5.0,9.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Diesel,Compass,2.0 Longitude 4X4 At,733,2196000,6.0,4.0,5.0,9.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0
Toyota,Petrol,Corolla Altis,G Petrol,734,1645000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0
Toyota,Petrol,Corolla Altis,G At Petrol,735,1806000,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0
Toyota,Petrol,Corolla Altis,Gl Petrol,736,1882000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0
Toyota,Diesel,Corolla Altis,Gl Diesel,737,1936000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0
Toyota,Diesel,Corolla Altis,G Diesel,738,1771000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0
Toyota,Petrol,Corolla Altis,Vl At Petrol,739,2019000,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,0.0,0.0
Honda,Petrol,Civic,1.8 V Cvt,740,1793900,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Honda,Petrol,Civic,1.8 Vx Cvt,741,1944900,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0
Honda,Petrol,Civic,1.8 Zx Cvt,742,2124900,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,2.0
Honda,Diesel,Civic,1.6 Vx Mt,743,2054900,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,10.5,0.0
Honda,Diesel,Civic,1.6 Zx Mt,744,2234900,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Mg,Electric,Zs Ev,Excite,745,2088000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Mg,Electric,Zs Ev,Exclusive,746,2358000,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Kia,Diesel,Carnival,Premium 7 Str,747,2495000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Kia,Diesel,Carnival,Premium 8 Str,748,2515000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
Kia,Diesel,Carnival,Prestige 7 Str,749,2895000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Kia,Diesel,Carnival,Prestige 9 (6+3) Str,750,2995000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Kia,Diesel,Carnival,Limousine 7 Str,751,3395000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Skoda,Petrol,Superb,Style 1.8 Tsi Mt,752,2599599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,0.0,0.0
Skoda,Petrol,Superb,Style 1.8 Tsi At,753,2779599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,0.0,0.0
Skoda,Petrol,Superb,L & K 1.8 Tsi At,754,3099599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,11.1,0.0
Skoda,Diesel,Superb,L & K 2.0 Tdi At,755,3349599,4.0,4.0,4.0,6.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,0.0,0.0
Skoda,Diesel,Superb,Style 2.0 Tdi At,756,3029599,4.0,4.0,4.0,6.0,0.0,0.0,1.0,5.0,0.0,3.0,8.0,0.0,0.0
Skoda,Petrol,Superb,Corporate Edition 1.8 Tsi At,757,2599599,4.0,4.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,8.0,0.0,0.0
Skoda,Diesel,Superb,Corporate Edition 2.0 Tdi At,758,2849599,4.0,4.0,4.0,6.0,0.0,0.0,1.0,5.0,0.0,3.0,8.0,0.0,0.0
Volvo,Diesel,V40,Kinetic,759,2769000,5.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Volvo,Diesel,V40,R Design,760,3191000,5.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Fortuner,2.8 4X2 At,761,3205000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Fortuner,2.8 4X2 Mt,762,3019000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Fortuner,2.8 4X4 Mt,763,3216000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Fortuner,2.8 4X4 At,764,3395000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Fortuner,2.7 4X2 At,765,2977000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Petrol,Fortuner,2.7 4X2 Mt,766,2818000,4.0,4.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Toyota,Diesel,Fortuner,Trd Celebratory Edition,767,3420000,4.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Ford,Diesel,Endeavour,3.2L 4X4 At Titanium Plus,768,3470000,5.0,4.0,5.0,6.0,0.0,0.0,2.0,7.0,0.0,3.0,7.0,0.0,0.0
Ford,Diesel,Endeavour,2.2L 4X2 At Titanium Plus,769,3233000,4.0,4.0,5.0,6.0,0.0,0.0,2.0,7.0,0.0,3.0,7.0,0.0,0.0
Ford,Diesel,Endeavour,2.2L 4X2 Mt Titanium,770,2920000,4.0,4.0,5.0,6.0,0.0,0.0,2.0,7.0,0.0,3.0,6.0,0.0,0.0
Mini,Diesel,Cooper 3 Door,Cooper D,771,2990000,3.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0
Mini,Petrol,Cooper 3 Door,Cooper S,772,3420000,4.0,4.0,3.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
Skoda,Diesel,Kodiaq Scout,2.0 Tdi At,773,3399000,4.0,4.0,5.0,7.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,0.0,0.0
Bmw,Diesel,X1,Sdrive20D Expedition,774,3520000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,16.5,0.0
Bmw,Diesel,X1,Sdrive20D Xline,775,3930000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,X1,Xdrive20D M Sport,776,4570000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,X1,Sdrive20D M Sport,777,4240000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Petrol,X1,Sdrive20I Xline,778,3830000,4.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Volvo,Petrol,S60,Polestar,779,5602000,4.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Volvo,Diesel,S60,Momentum,780,3850500,5.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,3-Series,320D Sport,781,4140000,4.0,4.0,5.0,8.0,0.0,0.0,2.0,5.0,0.0,2.0,6.0,0.0,0.0
Bmw,Diesel,3-Series,320D Luxury Line,782,4690000,4.0,4.0,5.0,8.0,0.0,0.0,2.0,5.0,0.0,2.0,6.0,0.0,0.0
Bmw,Petrol,3-Series,330I M Sport,783,4790000,4.0,4.0,5.0,8.0,0.0,0.0,2.0,5.0,0.0,2.0,6.0,0.0,0.0
Volvo,Diesel,S60 Cross Country,D4,784,4426500,5.0,4.0,4.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
Audi,Diesel,Q5,35 Tdi Premium Plus,785,5021200,4.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Audi,Diesel,Q5,35 Tdi Technology,786,5621200,4.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Audi,Petrol,Q5,45 Tfsi Premium Plus,787,5021200,6.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,16.5,0.0
Audi,Petrol,Q5,45 Tfsi Technology,788,5621200,6.0,4.0,5.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,16.5,0.0
Land Rover Rover,Diesel,Range Evoque,S,789,5494000,4.0,4.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,15.5,0.0
Land Rover Rover,Diesel,Range Evoque,Se R-Dynamic,790,5985000,4.0,4.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,15.5,0.0
Land Rover Rover,Petrol,Range Evoque,S Petrol,791,5494000,4.0,4.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,15.5,0.0
Land Rover Rover,Petrol,Range Evoque,Se R-Dynamic Petrol,792,5985000,4.0,4.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,15.5,0.0
Volvo,Diesel,Xc60,Inscription D5,801,5990000,5.0,4.0,5.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Bmw,Diesel,X4,Xdrive20D M Sport X,802,6060000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Diesel,X4,Xdrive30D M Sport X,803,6590000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Petrol,X4,Xdrive30I M Sport X,804,6350000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Jeep,Petrol,Wrangler,Unlimited,805,6394000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Bmw,Petrol,Z4 Roadster,Sdrive 20I,807,6490000,4.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0
Bmw,Petrol,Z4 Roadster,M 40I,808,7890000,6.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0
Audi,Diesel,Q7,45 Tdi Premium Plus,812,7221500,6.0,4.0,5.0,8.0,0.0,0.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0
Audi,Diesel,Q7,45 Tdi Technology Pack,813,8021500,6.0,4.0,5.0,8.0,0.0,0.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0
Audi,Petrol,Q7,40 Tfsi Quattro Premium Plus,814,6921500,6.0,4.0,5.0,8.0,0.0,0.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0
Audi,Petrol,Q7,40 Tfsi Quattro Technology Pack,815,7621500,6.0,4.0,5.0,8.0,0.0,0.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0
Audi,Diesel,Q7,45 Tdi Black Styling,816,8111500,6.0,4.0,5.0,8.0,0.0,0.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0
Audi,Petrol,Q7,40 Tfsi Quattro Black Styling,817,7711500,6.0,4.0,5.0,8.0,0.0,0.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range Evoque Convertible,2.0 Hse Dynamic,818,6952964,4.0,4.0,5.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0
Land Rover Rover,Diesel,Range Velar,2.0 Diesel R-Dynamic S,819,7246802,4.0,4.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Land Rover Rover,Petrol,Range Velar,2.0 Petrol R-Dynamic S,820,7246802,4.0,4.0,5.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Volvo,Diesel,Xc90,D5 Inscription,822,8790000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Volvo,Diesel,Xc90,D5 Momentum,823,8090000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Volvo,Hybrid,Xc90,T8 Excellence,824,13124000,4.0,4.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0
Volvo,Hybrid,Xc90,T8 Inscription,825,9665000,4.0,4.0,5.0,8.0,320.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
Volvo,Diesel,Xc90,D5 R-Design,826,8491500,4.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,5.0L V8 Svr Petrol,827,20517853,8.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,2.0L S Petrol,828,8670586,8.0,0.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,2.0L Se Petrol,829,9448181,8.0,0.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,3.0L V6 Se Petrol,830,11476911,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,2.0L Hse Petrol,831,15600000,8.0,0.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,3.0L V6 Hse Petrol,832,13228725,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range Sport,5.0L V8 Autobiography Dynamic Petrol,833,17940227,8.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range Sport,3.0L Tdv6 S Diesel,834,10373732,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range Sport,3.0L Tdv6 Se Diesel,835,11913021,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range Sport,4.4L Sdv8 Hse Diesel,836,14908985,8.0,2.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Jaguar,Diesel,Xj,3.0L,837,9738609,6.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0
Jaguar,Diesel,Xj,3.0L Portfolio,838,10725145,6.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0
Jaguar,Diesel,Xj,50,839,11129599,6.0,4.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0
Porsche,Hybrid,Cayenne,E-Hybrid,840,15806000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0
Porsche,Petrol,Cayenne,Turbo,841,19210000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0
Porsche,Petrol,Cayenne,Base,842,11936000,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0
Maserati,Diesel,Ghibli,Diesel,843,13387856,0.0,0.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Maserati,Diesel,Ghibli,Gransport,844,13881858,0.0,0.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Maserati,Diesel,Ghibli,Granlusso,845,14247814,0.0,0.0,4.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
Toyota,Diesel,Land Cruiser,Vx,846,14699000,8.0,4.0,5.0,6.0,0.0,0.0,0.0,7.0,0.0,3.0,8.0,0.0,0.0
Audi,Petrol,Rs7,Sportback,847,17072000,8.0,4.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range,5.0L V8 Autobiography Petrol,848,26037526,8.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,10.0,0.0,0.0
Land Rover Rover,Petrol,Range,5.0L V8 Svautobiography Dynamic Petrol,849,32522000,8.0,2.0,5.0,8.0,0.0,0.0,0.0,5.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range,3.0L V6 Vogue Lwb Petrol,850,19527130,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range,5.0L V8 Svautobiography Lwb Petrol,851,40499548,8.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,22.0,0.0,8.0,6.15,0.0
Land Rover Rover,Diesel,Range,3.0L Tdv6 Vogue Diesel,852,18185267,6.0,4.0,5.0,8.0,0.0,0.0,0.0,5.0,19.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range,3.0L Tdv6 Vogue Lwb Diesel,853,19527130,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range,4.4L Sdv8 Autobiography Lwb Diesel,854,25174051,8.0,2.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range,4.4L Sdv8 Svautobiography Lwb Diesel,855,39294685,8.0,4.0,5.0,8.0,0.0,0.0,0.0,4.0,21.0,0.0,8.0,0.0,0.0
Land Rover Rover,Diesel,Range,4.4L Sdv8 Vogue Se Lwb Diesel,856,23675691,8.0,2.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Land Rover Rover,Petrol,Range,3.0L V6 Vogue Se Lwb Petrol,857,21398758,6.0,4.0,5.0,8.0,0.0,0.0,0.0,7.0,20.0,0.0,8.0,0.0,0.0
Maserati,Petrol,Grancabrio,Standard,858,19865675,8.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Lp 610-4,863,37133704,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Lamborghini,Petrol,Huracan,Lp 580-2,864,32452486,10.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
